ID;Age;Experience;Income;ZIP Code;Family;CCAvg;Education;Mortgage;PersonalLoan;SecuritiesAccount;CDAccount;Online;CreditCard;ExperienceCategory;IncomeCategory;Log_Income;FamilySizeCategory;Income_Family_Interaction;SpendingperFamily;Log_Mortgage;Mortgage/Income;SpendingCategory;MortgageDependency;AgeGroup;EducationLevel
4503;57;32;80;92647;2;0;3;0;0;0;0;0;0;Senior;High Income;4.394449154672439;Small;40.0;0.0;0.0;0.0;Low Spender;No Mortgage;Senior;Advanced/PhD
4504;45;21;33;92374;3;500;1;108;0;0;0;1;0;Senior;Middle Income;3.5263605246161616;Medium;11.0;166.66666666666666;4.6913478822291435;3.272727272727273;High Spender;High Dependency;Adult;Undergraduate
4505;27;1;41;93023;4;1800;3;147;0;0;0;0;0;Junior;Middle Income;3.7376696182833684;Medium;10.25;450.0;4.997212273764115;3.5853658536585367;High Spender;High Dependency;Young Adult;Advanced/PhD
4506;40;15;90;94063;4;1100;2;0;0;1;0;1;0;Senior;High Income;4.51085950651685;Medium;22.5;275.0;0.0;0.0;High Spender;No Mortgage;Adult;Graduate
4507;39;13;89;92037;1;2800;3;153;0;0;0;1;1;Senior;High Income;4.499809670330265;Small;89.0;2800.0;5.0369526024136295;1.7191011235955056;High Spender;High Dependency;Adult;Advanced/PhD
4508;26;1;8;94550;2;900;3;0;0;0;0;0;1;Junior;Low Income;2.1972245773362196;Small;4.0;450.0;0.0;0.0;High Spender;No Mortgage;Young Adult;Advanced/PhD
4509;27;2;85;94117;1;1900;1;0;0;0;0;1;1;Junior;High Income;4.454347296253507;Small;85.0;1900.0;0.0;0.0;High Spender;No Mortgage;Young Adult;Undergraduate
4510;55;30;53;94550;3;1700;1;0;0;0;0;1;0;Senior;Middle Income;3.9889840465642745;Medium;17.666666666666668;566.6666666666666;0.0;0.0;High Spender;No Mortgage;Senior;Undergraduate
4511;64;39;20;93109;3;100;3;0;0;0;0;0;0;Senior;Low Income;3.044522437723423;Medium;6.666666666666667;33.333333333333336;0.0;0.0;High Spender;No Mortgage;Senior;Advanced/PhD
4512;41;17;9;91911;1;1000;1;0;0;0;0;1;1;Senior;Low Income;2.302585092994046;Small;9.0;1000.0;0.0;0.0;High Spender;No Mortgage;Adult;Undergraduate
4513;46;22;25;95747;4;600;1;0;0;0;0;1;1;Senior;Middle Income;3.258096538021482;Medium;6.25;150.0;0.0;0.0;High Spender;No Mortgage;Adult;Undergraduate
4514;43;19;114;92325;1;1700;1;0;0;0;0;1;0;Senior;High Income;4.74493212836325;Small;114.0;1700.0;0.0;0.0;High Spender;No Mortgage;Adult;Undergraduate
4515;24;-3;41;91768;4;1000;3;0;0;0;0;1;0;Junior;Middle Income;3.7376696182833684;Medium;10.25;250.0;0.0;0.0;High Spender;No Mortgage;Young Adult;Advanced/PhD
4516;29;3;49;94305;4;2100;3;0;0;0;0;0;0;Mid-Level;Middle Income;3.912023005428146;Medium;12.25;525.0;0.0;0.0;High Spender;No Mortgage;Young Adult;Advanced/PhD
4517;58;32;12;95929;4;700;3;0;0;0;0;1;0;Senior;Low Income;2.5649493574615367;Medium;3.0;175.0;0.0;0.0;High Spender;No Mortgage;Senior;Advanced/PhD
4518;45;18;50;91902;3;2500;2;0;0;0;0;1;0;Senior;Middle Income;3.9318256327243257;Medium;16.666666666666668;833.3333333333334;0.0;0.0;High Spender;No Mortgage;Adult;Graduate
4519;53;28;30;94609;4;200;2;0;0;0;0;1;0;Senior;Middle Income;3.4339872044851463;Medium;7.5;50.0;0.0;0.0;High Spender;No Mortgage;Senior;Graduate
4520;45;21;32;92399;4;600;1;77;0;0;0;0;1;Senior;Middle Income;3.4965075614664802;Medium;8.0;150.0;4.356708826689592;2.40625;High Spender;High Dependency;Adult;Undergraduate
4521;32;7;41;94706;4;2000;2;0;0;0;0;0;0;Senior;Middle Income;3.7376696182833684;Medium;10.25;500.0;0.0;0.0;High Spender;No Mortgage;Adult;Graduate
4522;56;31;25;95123;3;100;2;0;0;0;0;0;0;Senior;Middle Income;3.258096538021482;Medium;8.333333333333334;33.333333333333336;0.0;0.0;High Spender;No Mortgage;Senior;Graduate
4523;31;5;29;90630;1;300;1;0;0;0;0;0;0;Mid-Level;Middle Income;3.4011973816621555;Small;29.0;300.0;0.0;0.0;High Spender;No Mortgage;Adult;Undergraduate
4524;29;4;50;94040;4;1700;2;0;0;0;0;1;0;Mid-Level;Middle Income;3.9318256327243257;Medium;12.5;425.0;0.0;0.0;High Spender;No Mortgage;Young Adult;Graduate
4525;48;24;79;94542;3;700;1;0;0;0;0;1;1;Senior;High Income;4.382026634673881;Medium;26.333333333333332;233.33333333333334;0.0;0.0;High Spender;No Mortgage;Adult;Undergraduate
4526;36;11;110;94110;1;3800;1;0;0;0;0;1;1;Senior;High Income;4.709530201312334;Small;110.0;3800.0;0.0;0.0;High Spender;No Mortgage;Adult;Undergraduate
4527;36;9;40;92518;2;1670;2;129;0;1;0;1;0;Senior;Middle Income;3.713572066704308;Small;20.0;835.0;4.867534450455582;3.225;High Spender;High Dependency;Adult;Graduate
4528;41;16;18;90024;1;600;3;0;0;0;0;0;1;Senior;Low Income;2.9444389791664403;Small;18.0;600.0;0.0;0.0;High Spender;No Mortgage;Adult;Advanced/PhD
4529;48;23;48;94086;1;300;1;0;0;0;0;0;0;Senior;Middle Income;3.8918202981106265;Small;48.0;300.0;0.0;0.0;High Spender;No Mortgage;Adult;Undergraduate
4530;27;0;40;92103;4;1000;3;0;0;0;0;0;0;Junior;Middle Income;3.713572066704308;Medium;10.0;250.0;0.0;0.0;High Spender;No Mortgage;Young Adult;Advanced/PhD
4531;33;9;19;95370;2;1000;2;92;0;0;0;1;0;Senior;Low Income;2.995732273553991;Small;9.5;500.0;4.532599493153256;4.842105263157895;High Spender;High Dependency;Adult;Graduate
4532;31;7;35;94025;1;1330;1;131;0;0;0;0;1;Senior;Middle Income;3.58351893845611;Small;35.0;1330.0;4.882801922586371;3.742857142857143;High Spender;High Dependency;Adult;Undergraduate
4533;48;22;133;90073;2;3100;2;0;1;0;0;1;0;Senior;High Income;4.897839799950911;Small;66.5;1550.0;0.0;0.0;High Spender;No Mortgage;Adult;Graduate
4534;59;34;19;95762;2;500;2;0;0;0;0;1;0;Senior;Low Income;2.995732273553991;Small;9.5;250.0;0.0;0.0;High Spender;No Mortgage;Senior;Graduate
4535;41;17;83;94025;4;2670;1;0;0;0;0;1;0;Senior;High Income;4.430816798843313;Medium;20.75;667.5;0.0;0.0;High Spender;No Mortgage;Adult;Undergraduate
4536;42;18;39;96091;3;2100;3;0;0;0;0;0;0;Senior;Middle Income;3.6888794541139363;Medium;13.0;700.0;0.0;0.0;High Spender;No Mortgage;Adult;Advanced/PhD
4537;62;37;38;92354;3;500;2;0;0;0;0;0;0;Senior;Middle Income;3.6635616461296463;Medium;12.666666666666666;166.66666666666666;0.0;0.0;High Spender;No Mortgage;Senior;Graduate
4538;62;36;63;95929;1;2500;3;0;0;0;0;1;1;Senior;Middle Income;4.1588830833596715;Small;63.0;2500.0;0.0;0.0;High Spender;No Mortgage;Senior;Advanced/PhD
4539;51;24;85;94305;3;2000;2;0;0;0;0;0;0;Senior;High Income;4.454347296253507;Medium;28.333333333333332;666.6666666666666;0.0;0.0;High Spender;No Mortgage;Senior;Graduate
4540;48;24;14;94305;4;1000;1;0;0;0;0;1;0;Senior;Low Income;2.70805020110221;Medium;3.5;250.0;0.0;0.0;High Spender;No Mortgage;Adult;Undergraduate
4541;56;32;64;90210;4;1500;1;0;0;0;0;1;0;Senior;Middle Income;4.174387269895637;Medium;16.0;375.0;0.0;0.0;High Spender;No Mortgage;Senior;Undergraduate
4542;62;38;124;95023;1;3800;1;405;0;0;0;1;0;Senior;High Income;4.8283137373023015;Small;124.0;3800.0;6.0063531596017325;3.2661290322580645;High Spender;High Dependency;Senior;Undergraduate
4543;53;29;20;94131;1;200;1;0;0;1;1;1;1;Senior;Low Income;3.044522437723423;Small;20.0;200.0;0.0;0.0;High Spender;No Mortgage;Senior;Undergraduate
4544;62;38;33;95134;3;100;3;0;0;0;0;1;0;Senior;Middle Income;3.5263605246161616;Medium;11.0;33.333333333333336;0.0;0.0;High Spender;No Mortgage;Senior;Advanced/PhD
4545;28;4;80;95819;3;2500;1;0;0;0;0;1;0;Mid-Level;High Income;4.394449154672439;Medium;26.666666666666668;833.3333333333334;0.0;0.0;High Spender;No Mortgage;Young Adult;Undergraduate
4546;61;35;35;90025;2;200;3;0;0;0;0;1;0;Senior;Middle Income;3.58351893845611;Small;17.5;100.0;0.0;0.0;High Spender;No Mortgage;Senior;Advanced/PhD
4547;48;24;74;91109;3;700;1;0;0;1;0;1;0;Senior;High Income;4.31748811353631;Medium;24.666666666666668;233.33333333333334;0.0;0.0;High Spender;No Mortgage;Adult;Undergraduate
4548;50;25;32;94304;2;700;2;0;0;0;0;1;0;Senior;Middle Income;3.4965075614664802;Small;16.0;350.0;0.0;0.0;High Spender;No Mortgage;Adult;Graduate
4549;58;33;73;93109;4;700;1;241;0;0;0;0;0;Senior;High Income;4.30406509320417;Medium;18.25;175.0;5.488937726156687;3.3013698630136985;High Spender;High Dependency;Senior;Undergraduate
4550;53;29;41;94080;2;800;1;0;0;0;0;1;0;Senior;Middle Income;3.7376696182833684;Small;20.5;400.0;0.0;0.0;High Spender;No Mortgage;Senior;Undergraduate
4551;65;40;18;95621;1;1500;2;0;0;0;0;1;0;Senior;Low Income;2.9444389791664403;Small;18.0;1500.0;0.0;0.0;High Spender;No Mortgage;Senior;Graduate
4552;27;0;28;91330;4;1500;2;0;0;0;0;1;0;Junior;Middle Income;3.367295829986474;Medium;7.0;375.0;0.0;0.0;High Spender;No Mortgage;Young Adult;Graduate
4553;50;23;64;92037;1;2670;2;0;0;0;0;0;0;Senior;Middle Income;4.174387269895637;Small;64.0;2670.0;0.0;0.0;High Spender;No Mortgage;Adult;Graduate
4554;50;25;44;92093;2;700;2;192;0;0;0;1;0;Senior;Middle Income;3.8066624897703196;Small;22.0;350.0;5.262690188904886;4.363636363636363;High Spender;High Dependency;Adult;Graduate
4555;41;16;109;94801;3;1000;1;0;0;1;0;1;0;Senior;High Income;4.700480365792417;Medium;36.333333333333336;333.3333333333333;0.0;0.0;High Spender;No Mortgage;Adult;Undergraduate
4556;43;19;71;95054;3;300;3;179;0;0;0;0;0;Senior;High Income;4.276666119016055;Medium;23.666666666666668;100.0;5.19295685089021;2.5211267605633805;High Spender;High Dependency;Adult;Advanced/PhD
4557;55;29;79;94608;2;1100;1;0;0;1;0;1;0;Senior;High Income;4.382026634673881;Small;39.5;550.0;0.0;0.0;High Spender;No Mortgage;Senior;Undergraduate
4558;33;9;30;95054;2;1000;2;0;0;0;0;1;0;Senior;Middle Income;3.4339872044851463;Small;15.0;500.0;0.0;0.0;High Spender;No Mortgage;Adult;Graduate
4559;44;19;82;95521;2;400;1;0;0;0;0;1;1;Senior;High Income;4.418840607796598;Small;41.0;200.0;0.0;0.0;High Spender;No Mortgage;Adult;Undergraduate
4560;47;20;101;91950;3;2000;2;270;0;0;0;1;0;Senior;High Income;4.624972813284271;Medium;33.666666666666664;666.6666666666666;5.602118820879701;2.6732673267326734;High Spender;High Dependency;Adult;Graduate
4561;43;18;13;94709;2;100;2;0;0;0;1;1;1;Senior;Low Income;2.6390573296152584;Small;6.5;50.0;0.0;0.0;High Spender;No Mortgage;Adult;Graduate
4562;59;33;59;91365;3;1400;3;0;0;0;0;0;0;Senior;Middle Income;4.0943445622221;Medium;19.666666666666668;466.6666666666667;0.0;0.0;High Spender;No Mortgage;Senior;Advanced/PhD
4563;65;40;64;94928;2;1500;1;0;0;0;0;0;1;Senior;Middle Income;4.174387269895637;Small;32.0;750.0;0.0;0.0;High Spender;No Mortgage;Senior;Undergraduate
4564;28;2;188;92350;2;4500;1;0;0;1;0;1;0;Junior;High Income;5.241747015059643;Small;94.0;2250.0;0.0;0.0;High Spender;No Mortgage;Young Adult;Undergraduate
4565;58;32;28;90095;2;300;1;148;0;0;0;0;0;Senior;Middle Income;3.367295829986474;Small;14.0;150.0;5.003946305945459;5.285714285714286;High Spender;High Dependency;Senior;Undergraduate
4566;33;8;120;92614;2;4200;3;76;1;0;0;0;1;Senior;High Income;4.795790545596741;Small;60.0;2100.0;4.343805421853684;0.6333333333333333;High Spender;High Dependency;Adult;Advanced/PhD
4567;24;0;131;92831;1;5400;1;0;0;0;0;1;0;Junior;High Income;4.882801922586371;Small;131.0;5400.0;0.0;0.0;High Spender;No Mortgage;Young Adult;Undergraduate
4568;46;20;19;94105;3;500;2;97;0;1;0;1;0;Senior;Low Income;2.995732273553991;Medium;6.333333333333333;166.66666666666666;4.584967478670572;5.105263157894737;High Spender;High Dependency;Adult;Graduate
4569;26;0;44;94305;4;1300;3;0;0;1;0;0;0;Junior;Middle Income;3.8066624897703196;Medium;11.0;325.0;0.0;0.0;High Spender;No Mortgage;Young Adult;Advanced/PhD
4570;47;21;49;92152;3;2200;2;0;0;1;0;0;0;Senior;Middle Income;3.912023005428146;Medium;16.333333333333332;733.3333333333334;0.0;0.0;High Spender;No Mortgage;Adult;Graduate
4571;32;6;99;91902;2;4500;3;249;0;0;0;1;0;Senior;High Income;4.605170185988092;Small;49.5;2250.0;5.521460917862246;2.515151515151515;High Spender;High Dependency;Adult;Advanced/PhD
4572;58;28;95;94304;1;3000;3;0;0;0;0;0;0;Senior;High Income;4.564348191467836;Small;95.0;3000.0;0.0;0.0;High Spender;No Mortgage;Senior;Advanced/PhD
4573;32;7;81;95112;4;1800;3;0;0;0;0;1;0;Senior;High Income;4.406719247264253;Medium;20.25;450.0;0.0;0.0;High Spender;No Mortgage;Adult;Advanced/PhD
4574;46;20;73;95616;2;800;3;264;0;0;1;1;1;Senior;High Income;4.30406509320417;Small;36.5;400.0;5.579729825986222;3.6164383561643834;High Spender;High Dependency;Adult;Advanced/PhD
4575;35;11;193;91765;2;6500;1;0;0;0;0;0;1;Senior;High Income;5.267858159063328;Small;96.5;3250.0;0.0;0.0;High Spender;No Mortgage;Adult;Undergraduate
4576;53;27;115;90095;2;500;3;0;1;0;0;0;0;Senior;High Income;4.7535901911063645;Small;57.5;250.0;0.0;0.0;High Spender;No Mortgage;Senior;Advanced/PhD
4577;55;30;41;93003;2;600;3;0;0;0;0;1;1;Senior;Middle Income;3.7376696182833684;Small;20.5;300.0;0.0;0.0;High Spender;No Mortgage;Senior;Advanced/PhD
4578;63;37;80;90401;2;1700;3;0;0;0;0;1;1;Senior;High Income;4.394449154672439;Small;40.0;850.0;0.0;0.0;High Spender;No Mortgage;Senior;Advanced/PhD
4579;45;20;90;94143;4;1100;2;0;0;0;0;1;1;Senior;High Income;4.51085950651685;Medium;22.5;275.0;0.0;0.0;High Spender;No Mortgage;Adult;Graduate
4580;58;32;41;94305;1;200;1;81;0;0;0;1;0;Senior;Middle Income;3.7376696182833684;Small;41.0;200.0;4.406719247264253;1.975609756097561;High Spender;High Dependency;Senior;Undergraduate
4581;50;24;102;91103;2;6300;1;0;0;0;0;1;0;Senior;High Income;4.634728988229636;Small;51.0;3150.0;0.0;0.0;High Spender;No Mortgage;Adult;Undergraduate
4582;37;13;59;94234;1;1500;3;0;0;0;0;0;1;Senior;Middle Income;4.0943445622221;Small;59.0;1500.0;0.0;0.0;High Spender;No Mortgage;Adult;Advanced/PhD
4583;25;-1;69;92691;3;300;3;0;0;0;0;1;0;Junior;High Income;4.248495242049359;Medium;23.0;100.0;0.0;0.0;High Spender;No Mortgage;Young Adult;Advanced/PhD
4584;52;26;83;92521;1;3100;1;0;1;0;0;1;0;Senior;High Income;4.430816798843313;Small;83.0;3100.0;0.0;0.0;High Spender;No Mortgage;Senior;Undergraduate
4585;26;0;49;90089;3;2400;2;0;0;0;0;0;0;Junior;Middle Income;3.912023005428146;Medium;16.333333333333332;800.0;0.0;0.0;High Spender;No Mortgage;Young Adult;Graduate
4586;35;11;180;94010;1;3600;3;571;1;0;1;1;1;Senior;High Income;5.198497031265826;Small;180.0;3600.0;6.349138991379798;3.172222222222222;High Spender;High Dependency;Adult;Advanced/PhD
4587;58;32;61;91910;3;2200;3;0;0;0;0;1;1;Senior;Middle Income;4.127134385045092;Medium;20.333333333333332;733.3333333333334;0.0;0.0;High Spender;No Mortgage;Senior;Advanced/PhD
4588;37;11;59;94720;4;200;3;0;0;0;0;0;0;Senior;Middle Income;4.0943445622221;Medium;14.75;50.0;0.0;0.0;High Spender;No Mortgage;Adult;Advanced/PhD
4589;35;10;85;95351;4;2100;3;0;0;0;0;0;1;Senior;High Income;4.454347296253507;Medium;21.25;525.0;0.0;0.0;High Spender;No Mortgage;Adult;Advanced/PhD
4590;31;7;13;93727;1;500;3;0;0;0;0;1;0;Senior;Low Income;2.6390573296152584;Small;13.0;500.0;0.0;0.0;High Spender;No Mortgage;Adult;Advanced/PhD
4591;58;34;151;94022;3;600;2;0;1;0;0;0;0;Senior;High Income;5.0238805208462765;Medium;50.333333333333336;200.0;0.0;0.0;High Spender;No Mortgage;Senior;Graduate
4592;43;16;44;94577;3;1000;2;0;0;0;0;1;0;Senior;Middle Income;3.8066624897703196;Medium;14.666666666666666;333.3333333333333;0.0;0.0;High Spender;No Mortgage;Adult;Graduate
4593;43;18;53;92115;3;800;3;154;0;0;0;0;0;Senior;Middle Income;3.9889840465642745;Medium;17.666666666666668;266.6666666666667;5.043425116919247;2.9056603773584904;High Spender;High Dependency;Adult;Advanced/PhD
4594;54;30;133;95747;1;5000;2;0;1;0;0;0;1;Senior;High Income;4.897839799950911;Small;133.0;5000.0;0.0;0.0;High Spender;No Mortgage;Senior;Graduate
4595;53;27;31;91320;3;900;3;78;0;0;0;1;0;Senior;Middle Income;3.4657359027997265;Medium;10.333333333333334;300.0;4.3694478524670215;2.5161290322580645;High Spender;High Dependency;Senior;Advanced/PhD
4596;32;7;101;90232;4;2200;2;0;0;0;0;1;0;Senior;High Income;4.624972813284271;Medium;25.25;550.0;0.0;0.0;High Spender;No Mortgage;Adult;Graduate
4597;37;13;61;95131;3;2800;1;0;0;0;0;0;0;Senior;Middle Income;4.127134385045092;Medium;20.333333333333332;933.3333333333334;0.0;0.0;High Spender;No Mortgage;Adult;Undergraduate
4598;34;10;68;90095;3;2600;2;0;0;0;0;0;0;Senior;High Income;4.23410650459726;Medium;22.666666666666668;866.6666666666666;0.0;0.0;High Spender;No Mortgage;Adult;Graduate
4599;51;26;21;94143;4;800;1;0;0;0;0;1;0;Senior;Low Income;3.091042453358316;Medium;5.25;200.0;0.0;0.0;High Spender;No Mortgage;Senior;Undergraduate
4600;49;25;149;90024;2;400;1;0;0;0;0;1;0;Senior;High Income;5.0106352940962555;Small;74.5;200.0;0.0;0.0;High Spender;No Mortgage;Adult;Undergraduate
4601;54;24;75;93555;1;1400;3;0;0;0;0;0;0;Senior;High Income;4.330733340286331;Small;75.0;1400.0;0.0;0.0;High Spender;No Mortgage;Senior;Advanced/PhD
4602;37;12;55;95630;1;2500;3;0;0;0;0;1;0;Senior;Middle Income;4.02535169073515;Small;55.0;2500.0;0.0;0.0;High Spender;No Mortgage;Adult;Advanced/PhD
4603;57;32;81;94305;2;3700;1;226;0;0;0;1;1;Senior;High Income;4.406719247264253;Small;40.5;1850.0;5.424950017481403;2.7901234567901234;High Spender;High Dependency;Senior;Undergraduate
4604;37;12;179;91768;1;8600;1;0;0;0;0;1;0;Senior;High Income;5.19295685089021;Small;179.0;8600.0;0.0;0.0;High Spender;No Mortgage;Adult;Undergraduate
4605;32;7;81;90601;2;3400;2;0;1;0;0;0;1;Senior;High Income;4.406719247264253;Small;40.5;1700.0;0.0;0.0;High Spender;No Mortgage;Adult;Graduate
4606;48;22;42;94611;1;1200;2;0;0;0;0;0;0;Senior;Middle Income;3.7612001156935624;Small;42.0;1200.0;0.0;0.0;High Spender;No Mortgage;Adult;Graduate
4607;44;20;199;94607;2;6670;1;0;0;0;0;1;0;Senior;High Income;5.298317366548036;Small;99.5;3335.0;0.0;0.0;High Spender;No Mortgage;Adult;Undergraduate
4608;50;23;18;93117;1;500;2;0;0;0;0;1;1;Senior;Low Income;2.9444389791664403;Small;18.0;500.0;0.0;0.0;High Spender;No Mortgage;Adult;Graduate
4609;44;19;28;91604;1;300;3;0;0;0;0;1;0;Senior;Middle Income;3.367295829986474;Small;28.0;300.0;0.0;0.0;High Spender;No Mortgage;Adult;Advanced/PhD
4610;54;28;80;95006;4;2600;3;143;0;0;0;0;0;Senior;High Income;4.394449154672439;Medium;20.0;650.0;4.969813299576001;1.7875;High Spender;High Dependency;Senior;Advanced/PhD
4611;37;13;79;91330;1;3600;2;104;0;0;0;1;0;Senior;High Income;4.382026634673881;Small;79.0;3600.0;4.653960350157523;1.3164556962025316;High Spender;High Dependency;Adult;Graduate
4612;34;7;52;93940;2;1000;2;0;0;0;0;1;0;Senior;Middle Income;3.970291913552122;Small;26.0;500.0;0.0;0.0;High Spender;No Mortgage;Adult;Graduate
4613;32;6;18;92007;2;300;2;0;0;0;0;1;0;Senior;Low Income;2.9444389791664403;Small;9.0;150.0;0.0;0.0;High Spender;No Mortgage;Adult;Graduate
4614;63;38;52;91361;4;1700;1;218;0;0;0;1;1;Senior;Middle Income;3.970291913552122;Medium;13.0;425.0;5.389071729816501;4.1923076923076925;High Spender;High Dependency;Senior;Undergraduate
4615;56;30;15;92093;4;700;3;102;0;0;0;0;0;Senior;Low Income;2.772588722239781;Medium;3.75;175.0;4.634728988229636;6.8;High Spender;High Dependency;Senior;Advanced/PhD
4616;37;12;84;93943;4;700;3;0;0;0;0;1;0;Senior;High Income;4.442651256490317;Medium;21.0;175.0;0.0;0.0;High Spender;No Mortgage;Adult;Advanced/PhD
4617;66;41;114;92521;1;800;3;0;0;0;0;1;1;Senior;High Income;4.74493212836325;Small;114.0;800.0;0.0;0.0;High Spender;No Mortgage;Senior;Advanced/PhD
4618;38;13;41;95521;3;500;3;0;0;0;0;0;1;Senior;Middle Income;3.7376696182833684;Medium;13.666666666666666;166.66666666666666;0.0;0.0;High Spender;No Mortgage;Adult;Advanced/PhD
4619;35;9;29;95354;3;900;1;126;0;0;0;1;0;Senior;Middle Income;3.4011973816621555;Medium;9.666666666666666;300.0;4.844187086458591;4.344827586206897;High Spender;High Dependency;Adult;Undergraduate
4620;61;36;23;95521;1;100;1;96;0;0;0;0;0;Senior;Low Income;3.1780538303479458;Small;23.0;100.0;4.574710978503383;4.173913043478261;High Spender;High Dependency;Senior;Undergraduate
4621;52;26;84;94132;1;2400;1;0;0;0;0;1;0;Senior;High Income;4.442651256490317;Small;84.0;2400.0;0.0;0.0;High Spender;No Mortgage;Senior;Undergraduate
4622;57;32;60;93407;3;1700;1;0;0;1;1;1;1;Senior;Middle Income;4.110873864173311;Medium;20.0;566.6666666666666;0.0;0.0;High Spender;No Mortgage;Senior;Undergraduate
4623;47;20;13;94545;3;670;2;0;0;0;0;1;0;Senior;Low Income;2.6390573296152584;Medium;4.333333333333333;223.33333333333334;0.0;0.0;High Spender;No Mortgage;Adult;Graduate
4624;50;25;45;90813;2;600;3;0;0;0;0;0;0;Senior;Middle Income;3.828641396489095;Small;22.5;300.0;0.0;0.0;High Spender;No Mortgage;Adult;Advanced/PhD
4625;36;11;83;90638;1;2800;1;0;0;0;0;0;0;Senior;High Income;4.430816798843313;Small;83.0;2800.0;0.0;0.0;High Spender;No Mortgage;Adult;Undergraduate
4626;45;21;102;92037;4;4700;2;81;1;0;0;0;0;Senior;High Income;4.634728988229636;Medium;25.5;1175.0;4.406719247264253;0.7941176470588235;High Spender;High Dependency;Adult;Graduate
4627;58;34;58;90034;4;2300;3;169;0;0;0;1;0;Senior;Middle Income;4.07753744390572;Medium;14.5;575.0;5.135798437050262;2.913793103448276;High Spender;High Dependency;Senior;Advanced/PhD
4628;27;1;134;93106;1;1700;2;307;1;0;0;1;0;Junior;High Income;4.90527477843843;Small;134.0;1700.0;5.730099782973574;2.291044776119403;High Spender;High Dependency;Young Adult;Graduate
4629;27;1;130;94801;3;2900;2;0;1;0;0;0;0;Junior;High Income;4.875197323201151;Medium;43.333333333333336;966.6666666666666;0.0;0.0;High Spender;No Mortgage;Young Adult;Graduate
4630;48;24;148;91311;2;3300;1;0;0;0;1;1;1;Senior;High Income;5.003946305945459;Small;74.0;1650.0;0.0;0.0;High Spender;No Mortgage;Adult;Undergraduate
4631;46;21;92;92886;1;200;2;0;0;0;0;0;0;Senior;High Income;4.532599493153256;Small;92.0;200.0;0.0;0.0;High Spender;No Mortgage;Adult;Graduate
4632;32;8;142;90095;4;6200;2;120;1;0;1;1;1;Senior;High Income;4.962844630259907;Medium;35.5;1550.0;4.795790545596741;0.8450704225352113;High Spender;High Dependency;Adult;Graduate
4633;54;29;62;94720;4;700;1;0;0;0;0;0;1;Senior;Middle Income;4.143134726391533;Medium;15.5;175.0;0.0;0.0;High Spender;No Mortgage;Senior;Undergraduate
4634;31;5;50;93106;1;1500;1;0;0;0;0;1;0;Mid-Level;Middle Income;3.9318256327243257;Small;50.0;1500.0;0.0;0.0;High Spender;No Mortgage;Adult;Undergraduate
4635;42;17;29;94928;1;600;3;0;0;0;0;1;0;Senior;Middle Income;3.4011973816621555;Small;29.0;600.0;0.0;0.0;High Spender;No Mortgage;Adult;Advanced/PhD
4636;30;5;85;91910;2;2500;1;293;0;1;1;1;1;Mid-Level;High Income;4.454347296253507;Small;42.5;1250.0;5.683579767338681;3.447058823529412;High Spender;High Dependency;Adult;Undergraduate
4637;41;16;78;95616;4;400;1;0;0;0;0;1;0;Senior;High Income;4.3694478524670215;Medium;19.5;100.0;0.0;0.0;High Spender;No Mortgage;Adult;Undergraduate
4638;44;19;85;92054;4;1900;3;0;0;0;0;1;1;Senior;High Income;4.454347296253507;Medium;21.25;475.0;0.0;0.0;High Spender;No Mortgage;Adult;Advanced/PhD
4639;37;13;89;91711;2;1700;2;0;0;0;0;1;0;Senior;High Income;4.499809670330265;Small;44.5;850.0;0.0;0.0;High Spender;No Mortgage;Adult;Graduate
4640;51;25;33;92866;3;900;3;0;0;0;0;1;1;Senior;Middle Income;3.5263605246161616;Medium;11.0;300.0;0.0;0.0;High Spender;No Mortgage;Senior;Advanced/PhD
4641;30;6;42;90034;1;2100;3;0;0;0;0;1;0;Senior;Middle Income;3.7612001156935624;Small;42.0;2100.0;0.0;0.0;High Spender;No Mortgage;Adult;Advanced/PhD
4642;36;11;31;94022;4;1700;1;124;0;0;0;1;1;Senior;Middle Income;3.4657359027997265;Medium;7.75;425.0;4.8283137373023015;4.0;High Spender;High Dependency;Adult;Undergraduate
4643;65;40;143;95616;4;6600;2;0;1;0;0;1;0;Senior;High Income;4.969813299576001;Medium;35.75;1650.0;0.0;0.0;High Spender;No Mortgage;Senior;Graduate
4644;33;7;35;95616;4;800;1;0;0;0;0;1;0;Senior;Middle Income;3.58351893845611;Medium;8.75;200.0;0.0;0.0;High Spender;No Mortgage;Adult;Undergraduate
4645;58;34;22;94608;1;100;2;0;0;0;0;1;0;Senior;Low Income;3.1354942159291497;Small;22.0;100.0;0.0;0.0;High Spender;No Mortgage;Senior;Graduate
4646;34;10;45;92038;1;1700;1;84;0;0;0;0;0;Senior;Middle Income;3.828641396489095;Small;45.0;1700.0;4.442651256490317;1.8666666666666667;High Spender;High Dependency;Adult;Undergraduate
4647;38;13;119;94545;2;3300;1;0;0;0;0;0;0;Senior;High Income;4.787491742782046;Small;59.5;1650.0;0.0;0.0;High Spender;No Mortgage;Adult;Undergraduate
4648;59;35;43;95616;4;1300;1;0;0;0;0;1;0;Senior;Middle Income;3.784189633918261;Medium;10.75;325.0;0.0;0.0;High Spender;No Mortgage;Senior;Undergraduate
